index	code	severity	small_ratio	turbo_ratio	likely_words	expected	small	turbo
689	obj080	small_only	0.64	0.72	wag, niyo, na, isipin, maganda	wag niyo na po masyadong isipin yung presyo, maganda po talaga yung item.	Waw nila po masyadong isiping yung presyo. Maggadap po talaga yung item.	Huwag nila po masyadong isipin yung presyo. Magdada po talaga yung item.
466	grt057	small_only	0.533	0.828	po, magandang, camille, pong, ang, ngayon	hi po, magandang araw! camille here, ano pong concern ang pwede kong sagutin ngayon?	Hi! Pwang maganda araw o coming here. Ano po concern ng pwede kong sagutin nyo yun?	Hi po, magandang araw, Camille here. Ano po concern ang pwede kong sagutin niyo yun?
37	cls038	small_only	0.593	0.769	ready, na, lang, bayad, ninyo	paki ready na lang po ang bayad ninyo kapag dumating na ang rider.	Paki sa'y din alam po ang bayating ako kapag dumating na ang rider.	Okay, pwede na lang po ang bayad niyo kapag dumating na ang rider.
732	obj123	small_only	0.593	0.769	maiintindihan, gusto, ninyo, munang, ng	maiintindihan ko kung gusto ninyo munang mag ipon bago bumili ng malaking item.	Mahindindiyan ko kung gustoin nyo mo na mag-ipon bago bumili na malaking item.	Mayintindihan ko kung gusto nyo muna mag-ipon bago bumili ng malaking item.
741	obj132	small_only	0.593	0.769	makikita, ninyo, malinaw, detalyado, pagkakagawa	makikita ninyo po na mas malinaw at detalyado ang pagkakagawa ng aming produkto.	Pakikita yung yun po na mas marina at italiado ang pagtakagawa ng aming produkto.	Pakikita ninyo po na mas marinaw at italyado ang pagkakagawa ng aming produkto.
931	prc072	small_only	0.593	0.769	maramihan, kinuha, ninyo, bababa, pa	kapag maramihan po ang kinuha ninyo, mas bababa pa po ang unit price.	Kapag marami ang po ang tinoan nyo, mas mabag ba po ang unit price?	Kapag maramihan po ang tinuhan nyo, mas mababa pa po ang unit price.
769	pay010	small_only	0.636	0.727	mabuti, umokey, na, yung	mabuti naman po at umokey na yung transfer niyo sa wakas!	Pabuti naman po at tamukin ay ang transfer niyo sa wakas.	Pabuti naman po at umukay na yung transfer nyo sa wakas.
921	prc062	small_only	0.636	0.727	computation, nagkakahalaga, seven, thousand	sa computation po natin, nagkakahalaga ito ng seven thousand lahat lahat.	Sa commutation po natin, nagkakahanagay ito ng 7,000 lahat-lahat.	Sa computation po natin, nagkakakanado ito ng 7,000 lahat-lahat.
965	prc106	small_only	0.636	0.727	magiging, doble, babayaran, kukunin	magiging doble po ang babayaran niyo kung dalawang set ang kukunin.	Mabiging double po ang babayanan niyo kung dalawang set ang pukunin.	Mabiging doble po ang babayaran nyo kung dalawang set ang pukunin.
87	cls088	small_only	0.519	0.846	babye, maraming, salamat, pagpili, aming, shop	sige po, babye na po at maraming salamat sa pagpili sa aming shop!	Sige po, babay na po at marami sa namad sa pangpili sa amin siya.	Sige po, mabay na po at maraming salamat sa pagpilis sa aming shop.
245	dlv146	small_only	0.583	0.783	ang, bayad, po, sagutin, customer	ang bayad po para sa return shipping ay sagutin na ng customer.	Pang bayay pa para sa return shipping ay saputin na ng costumer.	Pambayad po para sa return shipping ay sabutin na ng customer.
890	prc031	small_only	0.583	0.783	naiintindihan, kaya, binigyan, presyo	naiintindihan ko po, kaya binigyan ko na kayo ng pinakamababang presyo.	May hindihan ko po, pre-habin hindihan ko na kayo ng pinakamababang preso.	May hindihan ko po, kaya binindihan ko na kayo ng pinakamababang presyo.
95	cls096	small_only	0.444	0.923	maraming, salamat, napakabilis, ninyong, pagtugon, isang, magandang	maraming salamat po sa napakabilis ninyong pagtugon, isang magandang hapon po sa inyo!	Manami sananat po sa nakakabidisi yung pagtubon, isa maganda ng hapon po sa inyo!	Maraming salamat po sa napakabilis yung pagtugon. Isang magandang hapon po sa inyo!
333	fup024	small_only	0.444	0.923	kung, tawagan, kayo, ulit, kulang, ninyong, dokumento	sorry po kung napilitan akong tawagan kayo ulit para sa kulang ninyong dokumento.	Sorry po kong napilitan akong tawad van tayo ulait para sa kuulang niyan documento.	Sorry po kung napilitan akong tawagan tayo ulit para sa kulang ninyong dokumento.
731	obj122	small_only	0.571	0.8	wag, po, kayong, pwede, niyo, bago	wag po kayong mag alala, pwede niyo itong i check bago niyo ibigay ang bayad.	Pukayong mag-alala, pwading nga itong i-check, maawin nga ibigay ang bayad.	Huwag po kayong mag-alala. Pwede nga itong i-check bago nga ibigay ang bayad.
325	fup016	small_only	0.533	0.839	busy, po, kailan, ko, kayo, pwedeng, tawagan	kung busy po kayo ngayon, kailan ko po kayo pwedeng tawagan ulit para i follow up?	Kung bisipo kayo ngayon, sayang kapukayo pwede ng tawadan ulit para i-follow up.	Kung busy po kayo ngayon, kaya po kayo pwedeng tawadan ulit para i-follow up.
633	obj024	small_only	0.455	0.917	kung, mukhang, scam, legit, ang, aming, shop	sorry po kung mukhang scam, pero legit po ang aming online shop.	Sorry po kumukang sam, pero nagigit po kami online siya.	Sorry po kung mukhang spam, pero legit po ang aming online shop.
747	obj138	small_only	0.455	0.917	narito, po, upang, magbigay, ng, matagal, na	narito po kami upang magbigay ng solusyon sa inyong matagal na problema.	Naritupo kami yung pamabigay na solusyon sa inyong matadana problema.	Narito po kami upang magbigay ng solusyon sa inyong matadal na problema.
326	fup017	small_only	0.516	0.857	iiwan, lang, ng, mensahe, mukhang, ngayon	mag iiwan lang po ako ng mensahe dahil mukhang hindi po kayo available ngayon.	Mag-iwan ang po ako naman sa'ya dahil mo kong hindi po kayo available niya yun.	Mag-iwan na po ako ng mensahe dahil mukhang hindi po kayo available ngayon.
355	fup046	small_only	0.6	0.774	pasensya, istorbo, lang, i, numero, ninyo	pasensya na po sa istorbo, gusto ko lang i confirm kung tama ang numero ninyo.	Pasensyon na po sa Istobo, gusto ko naki-confirm kung tama ang mga ngayon nyo.	Pasensya na po sa Istobo. Gusto ko lang i-confirm kung tama ang mga meron nyo.
398	fup089	small_only	0.562	0.812	kakilala, gustong, kumita, sa, pamamagitan, reseller, niyo	kung may kakilala kayong gustong kumita sa pamamagitan ng pag reseller, sabihin niyo lang sa amin.	Kung may kakailala kayong gusto kumitasap ka mamaditan ng pag-vissellers, sabihin nyo lang sa amin.	Kung may kakilala kayong gustong kumita sa pamamaditan ng pag-bestseller, sabihin nyo lang sa amin.
710	obj101	small_only	0.519	0.857	wag, mag, alala, na, rin, customer, diyan	wag po mag alala, marami na rin po kaming naging customer diyan sa inyo.	Kung po magalala, marami nila yung po kaming naging costumer dyan sa inyo.	Huwag po mag-alala, marami na rin po kaming naging customer dyan sa inyo.
558	num049	small_only	0.545	0.833	six, po, ng, kulay, blue, natitira	six boxes po ng kulay blue ang natitira sa aming main inventory.	6 boxes punang ulaibu ang matitira sa aming main inventory.	6 boxes po ng kulay blue ang matitira sa aming main inventory.
408	fup099	small_only	0.621	0.759	inyong, makakaasa, po, hihintayin, gabi	makakaasa po kayong hihintayin ko ang inyong pagtawag kahit abutin pa tayo ng gabi.	Makakasap ko kayong hintayin ko kong hindi ang pagtawag kahit abutin pa tayo ng day.	Makakasa po kayong hikipayin ko ang hindi ang pagtawag kahit abutin pa tayo ng gabi.
64	cls065	small_only	0.583	0.8	maraming, akong, matanggap, ninyo, napiling	maraming salamat po, excited na akong matanggap ninyo ang inyong napiling item!	Manami salamat po, excited na ako matagap nyo ang inyong napihing item.	Maraming salamat po. Excited na akong matala po ninyo ang inyong napihing item.
32	cls033	small_only	0.538	0.846	ia, na, po, namin, ang, pickup	once the system validates your request, ia arrange na po namin ang pickup.	Once the system validates your request, tiya arrange sa punayaman ng pay-tap.	Once the system validates your request, tia-arrange na po namin ang playtop.
69	cls070	small_only	0.643	0.741	na, po, nang, maayos, suporta	na process na po natin nang maayos, salamat po sa inyong tiwala at suporta!	Na-process tapo natin ang makayos. Salamat po sa inyong tiwala at support pack.	Naprocess na po natin ng maayos. Salamat po sa inyong tiwala at support.
345	fup036	small_only	0.615	0.769	tumatawag, po, kamustahin, naging, ng	tumatawag po ako para kamustahin kung kumusta ang naging takbo ng inyong negosyo.	Tumatawap ako para kumusta heng, kung kumusta ang medging takbo na inyong negosyo.	Tumatawa po ako para kumustahin kung kumusta ang maging takbo ng inyong negosyo.
806	pay047	small_only	0.615	0.769	tumatanggap, po, para, mga, ganito	tumatanggap po kami ng cash on delivery para sa mga order na ganito.	Tamatanggap mo kami ng cash on delivery pa sa ngang order na danyito.	Tamatanggap po kami ng cash on delivery pa sa mga order na danito.
994	prc135	small_only	0.462	0.923	wala, tayong, presyo, system, generated, po, iyan	wala na po tayong magagawa sa presyo kasi system generated na po iyan.	Gula na po tayo magagawa sa price o kasi sista engine na rindadapoyan.	Wala na po tayong magagawa sa presyo kasi system generated na po yan.
803	pay044	small_only	0.667	0.72	paki, send, na, lang, gcash	paki send na lang po yung screenshot ng inyong gcash transaction sa messenger.	Atisendan ang po yung screenshot ng inyong G-Transaction sa Messenger.	Pakisenda lang po yung screenshot ng inyong si Josh Transaction sa Messenger.
10	cls011	small_only	0.571	0.818	babasahin, lang, po, ulit, makasiguro	babasahin ko lang po ulit ang inyong order para makasiguro tayo.	Magbasahin ko ng polit ang inyong order para makasigaw tayo.	Mabasahin ko lang po ulit ang inyong order para makasiglo tayo.
879	prc020	small_only	0.571	0.818	oo, naman, sagot, fee, niyan	oo naman po, sagot na po namin ang shipping fee niyan.	Ohanan po, sabud na po namin ang shipping fin yan.	Oo lang po, sabot na po namin ang shipping fee niyan.
647	obj038	small_only	0.64	0.75	maaari, upang, ninyo, nang	maaari po kayong bumisita sa aming tindahan upang makita ninyo nang personal.	Makari po kayong bumisita sa aming tindahan at makita'y nyo ng personal.	Makari po kayong bumisita sa aming tindahan upang makita nyo ng personal.
935	prc076	small_only	0.64	0.75	babasahin, itemized, malinaw, ang	babasahin ko po ang itemized breakdown para malinaw sa atin ang computation.	Pabasahing ko po ang item ay breakdown para malingno sa atin ng computation.	Pabasahin ko po ang itemize breakdown para malino sa atin ang computation.
554	num045	small_only	0.609	0.783	twenty, eight, meron, ang, taon	twenty eight days lang po ang meron ang february sa ordinaryong taon.	28 days lang po ang mayroon ng February sa Ordinaryong Takon.	28 days lang po ang meron ng February sa ordinaryong taon.
1058	prd049	small_only	0.609	0.783	ng, kaunti, yung, kumpara	mas malaki po ng kaunti yung bagong model kumpara sa luma.	Mas malaki po nang conti ang bagong model kung pa sa luma.	Mas malaki po ng konti yung bagong model po para sa luma.
119	dlv020	small_only	0.476	0.917	huwag, mabahala, pong, darating, ninyo, mag, weekend	huwag pong mabahala, sigurado pong darating ang order ninyo bago mag weekend.	Pong pumabahala, sigurado pundalating ang order niyo bago maglikin.	Huwag pong mabahala. Sigurado pong darating ang order nyo bago mag-weekend.
876	prc017	small_only	0.593	0.8	naka, promo, fifty, bawat, piraso	naka promo po tayo na less fifty pesos sa bawat additional na piraso.	Nahaparoma po tayo na less than 50 pesos sa bawa an additional na pilaso.	Nakapromo po tayo na less 50 pesos sa bawat additional na piraso.
962	prc103	small_only	0.56	0.833	nakahiwalay, resibo, bayad, deliver, gamit	nakahiwalay po sa resibo ang bayad para sa pag deliver ng gamit.	Pahewal ay po sa decibo ang bayat para sa pag-deliverin ng damit.	Pahewalay po sa lisibwa ang bayad para sa pag-deliver ng gamit.
1095	prd086	small_only	0.48	0.917	susubukan, pong, paparating, na, bagong, stocks	susubukan ko pong hanapin sa system kung may paparating na bagong stocks.	Su-surbukan ko po ang hanapin sa system kung may papatating nabagbong status.	Susubukan ko pong hanapin sa system kung may paparating na bagong status.
1106	prd097	small_only	0.48	0.917	tingnan, kabilang, meron, silang, stock, niyan	tingnan ko po sa kabilang branch natin kung meron silang stock niyan.	Tinggang ko po sa kabilyang branch natin kung may run siyang stack nyan.	Tingnan ko po sa kabilang branch natin kung mayroon silang stock niyan.
9	cls010	small_only	0.636	0.762	makakaasa, po, maipapadala, agad	makakaasa po kayong maipapadala agad namin ito bukas na bukas din.	Makakasap ko kayong may papadalaga namin ito bukas na bukas din.	Makakasa po kayong maipapadalagan namin ito bukas na bukas din.
343	fup034	small_only	0.571	0.828	love, giving, refer, their, our, shop	we love giving special discounts to customers who refer their friends to our shop.	We will give special discounts to customers who are for dear friends to AIStaff.	We are giving special discounts to customers who refer to your friends to our shop.
693	obj084	small_only	0.4	1.0	asahan, na, tutulungan, ko, kayo, mula, ngayon, makuha	asahan po ninyo na tutulungan ko kayo mula ngayon hanggang makuha ang parcel.	Saan po ninyo natutolong mamukayo mo lang mayyong hanggang bakuka ang parcel?	Asahan po ninyo na tutulungan ko kayo mula ngayon hanggang makuha ang parcel.
443	grt034	small_only	0.615	0.786	nakuha, ko, na, wag, aayusin, iyan	sige po, nakuha ko na ang details. wag kayong mag alala, aayusin natin iyan.	Sige po, nakawakon ang details. Pag kayong mag-alala, ayusin natin yan.	Sige po, nakuha ko na ang details. Huwag kayong mag-alala, ayosin natin yan.
212	dlv113	small_only	0.56	0.846	sisingilin, ng, dagdag, ipapabago, ninyo, address	sisingilin po kayo ng dagdag kung ipapabago ninyo ang address on the day.	Sisingin po kayo nandagdag kung ipapababonin nyo ang Madness on the Day.	Sisingin po kayo ng dagdag kung ipapagbabo ninyo ang address on the day.
89	cls090	small_only	0.593	0.815	salamat, po, masayang, chikahan, pino, process	salamat po sa masayang chikahan natin habang pino process ko ang inyong order ngayon!	Sa nakapos sa masayon, chika natin habang pinoprasess ko ang inyong order ngayon.	Salamat po sa masayang tsikahan natin habang pinaprocess ko ang inyong order ngayon.
457	grt048	small_only	0.593	0.815	pasensya, closed, opisina, pwede, tumawag, bukas	pasensya na po, closed na ang aming opisina ngayon. pwede po kayong tumawag bukas.	Pasensyon na po, close na ang aming opisinong ngayon. Puwede po kayong tumawabukas.	Pasensya na po. Close na ang aming opisina ngayon. Pwede po kayong tumakabukas.
750	obj141	small_only	0.615	0.8	mas, nakabubuti, nga, na, sigurado	mas nakabubuti nga po na sigurado kayo bago kayo maglabas ng inyong pera.	Basta ka bubuti na po nasiglado kayo bago kayo maglabas ng inyong pera.	Mas nakabubuti na po nasigulado kayo bago kayo maglabas ng inyong pera.
40	cls041	small_only	0.583	0.833	resibo, ninyo, ipapadala, mismong, kahon	ang resibo po ninyo ay ipapadala kasama ng mismong package sa kahon.	Ang disibu po hinyo ay papadala kasama ng mismo package sa kakon.	Ang desibo po ninyo ay papadala kasama ng mismong package sa kahon.
812	pay053	small_only	0.583	0.833	kayong, kahit, anong, bangko, na	pwede po kayong magbayad sa kahit anong branch ng bangko na malapit.	Pwede po kayo magbayad sa kahita ng branch ng bankon ng malapit.	Pwede po kayo magbayad sa kahit anong branch ng banko na malapit.
953	prc094	small_only	0.583	0.833	nakadepende, po, bigat, mismong, ninyo	nakadepende po ang shipping rate natin sa bigat ng mismong package ninyo.	Nakadependip ang shipping rate natin sa billyad ng mismo package in niyo.	Nakadepende po ang shipping rate natin sa billet ng mismong package nyo.
977	prc118	small_only	0.583	0.833	naniningil, ng, para, simpleng, alterations	hindi na po kami naniningil ng extra para sa mga simpleng alterations.	Hindi na po kami naningin na extra pa sa mga simplin iterations.	Hindi na po kami naningin na extra para sa mga simpleng alterations.
